comment,likes_count,label
biden harris 2024,1,9
papa biden scolden the partisan scj,1,9
i love how biden plays the reps ohh you dont like that bill which is theirs lol,286,9
biden saying trump had the largest deficit by any president but biden blew it away in just his first 2 years the reason trump is the highest right now is because biden isnt done yet,3,9
vote joe biden out of office 2024,4,9
joe biden 2024,14,9
i thought people were saying biden was old and losing it or something thats not what i saw here,222,9
biden failed to implement the economic policies he promised during his first campaign then brought those back out for this sotu as if we can trust him to start fighting for them now all of a sudden he hasnt beeen fighting for those policies in his first term at all then he praised israel more and didnt call for a ceasefire just because he was completing sentences tonight doesnt make this speech a win,1,9
i cant believe im typing this but this speech made me a biden fan,12,9
wonderful it gives us hope againnot only for the us but for the planet thank you dear president biden from france,12,9
as someone who likes but does not love biden i can tell this was a great sotu simply because if you go over to foxs youtube channel you see how much they are freaking out just because he was able to make sentences trying to prove he couldnt good job biden you showed a lot of people things they otherwise wouldnt have heard,4,9
love his line bout how you cant only love your country if you win trump is a spoiled cry baby while biden continues to fight for americans every single day vote blue america,1,9
biden you would not make a pimple on donald trumps ass,1,9
may god continue to bless biden with the wisdom to continue to run the country well and to make good judgement,3,9
biden kickin ass and taking names,1,9
biden is garbage worst president ever in america,1,9
biden showed more vigor about halting unborn babies from crossing the border into life from the womb than stopping illegal aliens from crossing the border into the us,1,9
thats my president of america freedom forever let go and beet the opponentin god we trust god bless america and the president joe biden,1,9
all biden offered to american is more war more killing of unborn children and more mutilation of school age children he offered nothing to make america better,1,9
biden played republicans like a bunch of back ally idiots,1,9
330 if anyone is unacceptable it is biden,1,9
a lot of democrat supporters vote for joe biden because they like the same kind of ice cream he likes,1,9
wow president joe biden best speech ever heard in 5 decades you wooped their asses im canadian if they dont want you in the good old usa we will take you open handed here in canada today we need someone like you to put our country back in order men like you are very few and very far between god bless you mr president with highest regards from,4,9
keep it up joe trump will destroy this idiot if this is how the rest of the year goes trump will win hand a down especially going against and idiot like this biden is finished,1,9
please biden we are watching help our friends biden is good we love and nevalny is going down and you cant love our country when you dont agreethats who we areand we ca take it,1,9
such a proud day for ukraine and people of color and also dreamers being welcomed into our country biden builds bridges trump and republicans burns them biden is the peoples president building america back better,1,9
we love you biden please support those i know you can do this,8,9
im so proud of president biden and im not even american,13,9
ok seriously 85 of the audience wants nothing to do with biden so clearly they are using an applause track,1,9
after 3 years in the office biden is still dividing americans after promising to unite he has nothing but money for ukraine and make ukraine great again,1,9
my family voted for nikki haley in a moment of frustration over the border but not that shes gone we might endorse bidenharris once again for 2024 keep it strong but fix the border thats the deal,4,9
anyone who thinks biden is too old needs to watch this and listen to the progressive policies for a better future and if you stil have doubts i challenge you to stand for the 90min duration just as biden did i challenge republicans to take their share of credit for the border bill and pass it as a bipartisan step forward,13,9
theres no comparison between trump biden on whos the best leader for america and whos the threat to america,1,9
biden looks like george washington with a haircut,1,9
biden is no spring chicken but he had a spring in his step and gave a great speech,7,9
thank you president biden we are standing with you,4,9
joek biden the elite puppet,1,9
biden for president of ukraine,4,9
biden is the first president to do anything about the flint water crisis,4,9
president biden nailed it4 more years,22,9
this idiot puppet biden lied about a lot of things his speech once again pushed blame and didnt once take blame this was a political campaign speech this didnt unite us,1,9
this was unvarnished joe biden at his very best one of the finest sotu addresses i have ever heard,4,9
biden just dunked on the gop and scotus and rubbed his crotch in their faces before letting go of the rim try calling him sleepy joe one more time i dare you i double dare you mfs,1,9
wow the biden administration has been working hard,1,9
biden mind is as sharp as a razor at his age its kinda insane when you think about it and compare it to others his age god bless biden watch over him,4,9
we can save democracy and i love joe biden,8,9
i am voting independent this year in support of president biden,1,9
biden is a liar and a traitor to america,1,9
this is the joe biden ive loved for years hes not old hes wise hes smart he knows exactly what he is doing and all we need to do is give him a good congress and senate to work with,13,9
joe biden is the best president this county has had since bill clinton,12,9
in all fairness republicans know nothing of this biden was born with a speech impediment so he may stutter now and thenm so what his haters seize on thst to attack him so disrespectfully god bless biden,1,9
biden still saying nothing and doing nothing we are worse off than we were 3 years ago,1,9
biden 2024 trumptards will lose again vote biden and keep america great,1,9
from a canadian perspective how in the hell can you vote for a man that doesnt put his people first trudeau and biden has got to go,1,9
biden 2024 mike johnson is a village idiot biden 2024,1,9
a powerful and rousing speech you got it joe show them that fire democrats all get out and vote for a better future without hate and division biden has a good set of policies that will make a genuine difference,23,9
im a european us politics observer president biden is sharp as i see in this address good for you guys why isnt he always like that hes like a different person,4,9
this is the most clear and cogent ive ever heard biden being since he became president i dunno what they gave him that day but for gods sake keep him on it,130,9
joe biden is the man he knows american history and ideology i love you biden,14,9
character mattersand that president biden,4,9
god willing biden is done in november,1,9
biden is so corrupt i really hope americans see the lies by doing a small amount of research why is he bringing up j6 was that really worse than the blm riots god no i have never seen a president be more dividing hes ruining our country,1,9
stop trump and all his tards stop the republican traitors biden 2024 biden 2024 biden 2024,1,9
biden is really trying to too the right thing he makes a wonderful president but congress is always fighting against him they need too work with him too make america better,1,9
biden 2024 trump in prison for treason,1,9
stand up for american democracy biden 2024,1,9
biden makes more sense and speak more fluent english than donald chump i like how trump tries to go after biden for being old yet bidens speaks are way more understandable than trumps d,3,9
history is watching biden f our country,1,9
way to go joe biden thank you for your confidence in american democracy support for women and success in restoring the american economy,12,9
i bet you if joe biden is thirty years younger theres absolutely no way magats would have a chance you shouldve been grateful magats this is an 82 year old man your fighting but even then he might kick your ass watch out go joe,1,9
joe biden democrats are smoking glue cnn crap news network,1,9
bidenharris2024,1,9
trump cant and wouldnt give a speech that lifts all americans hearts and minds biden is a true leader lets do this,3,9
stop putin the murderer biden 2024 stop putin stop mike johnson the republican traitor,1,9
you tell em joe president biden a servant of politics in the usa for over half a century more class than trump ever nevertrump,1,9
i have been so depressed because of trumps bs and now i feel like so good after hearing bidens speach vote biden 2024 vote blue all the way,3,9
even if you are republican how can you not support biden brother joe is just the best for the usa,4,9
this will win biden the election he completely destroyed the naysayers all the pieces of shit who claim he cant speak now they eat their words,3,9
i wonder what type of drug they pumped into biden,4,9
the only logical reason for this is biden has been imbodied by satan,1,9
trump will never beat biden mike johnson is a fool the republicans are all,1,9
i voted for biden in 2020 have never been proud of it until now this is what a us president looks like also ceasefire now,3,9
biden is running circles around the gop theyre going the way of the whigs,3,9
well done mr biden fabulous speech i think mike is having to sit on his hands i think he wants to join in with the clapping,14,9
if putin wants to take back the ukraine let him have it its not worth starting ww3 over not even 4 minutes into it and biden is already lying if anybody believes this clown i have a bridge to sell you,1,9
thank you god for bringing joe biden along,4,9
biden is a sell out,1,9
joe biden my man my president,1,9
god bless you all mrpresident biden,8,9
vote biden defend democracy we can do it,1,9
underestimate joe biden at your own peril,174,9
biden 2024,23,9
biden has been chipped,1,9
biden is correct freedom and democracy are under attack at home but not by a foreign invader it is under attack from the biden administration after biden failed to create a ministry of truth he used his own dept of justice to attack his political opponent former president donald trump once again his democrat sycifiants judges and attorney generals tried but failed to remove trump from state ballots now this senile old man is going after trumps fortune while these democrat judges may have won some initial monetary judgements few if any will stand up to an appeal giving this administration another four years to sow division amongst its citizens will be catastrophic for our country,1,9
biden4president2024,1,9
great job president biden keep us moving forward,1,9
we appreciate president biden is still fighting for democracy and freedom for the country at his age he is well qualified for this position he could have a peaceful life but he chose to put country interest priority its respectful,3,9
so many bots commenting on this no one wants biden to lead the usa,1,9
this video proves that republicans dont love america heartbreaking that they dont support anything positive from joe biden,1,9
this was not a state of the union address he hardly mentioned america or how we are probably bcz its doing so badly economy border government spending in foreign aid is out of control spending on illegal border crossers is out of control we give them more than we give our veterans its sick biden dared to say he wants to launder even more money through the ukraine we already pay all their ems we pay all police fire we pay the pensions of the people who live there what about americans i dont mean the ones that crossed the border this past few years we all know hes spending multi millions if not billions im sure by now on the 9 million that we know of who crossed in the last 35 years drug cartels are operating in all 50 states now i wouldnt be surprised if biden was making a commission he sure knows they charge 8 thousand to get a person across the border whats his cut i wonder maybe hunters next laptop will tell us that biden constantly says how he hates half of the americans how we are no dam good in his eyes he wonders why he cant win our vote lol he talks about the riot on jan 6 yes it was terrible no worse then the riot hamas supporters just had at the capital everyone on jan 6 was unarmed you cant over throw a government when everyone is unarmed hell biden himself said it would take more than an ar15 to over throw the government bcz they have tanks planes nukes so how unarmed does he think anyone was a serious threat it was a dam riot stop acting like we are stupid dont know that no one was charged with insurrection not one person just trespassing for the most part the riot was terrible yes but nothing like the civil war where millions died or like pearl harbor stop thats so disrespectful to those who truly lived or died in those the riot was as bad as the summer riots well no not really bcz police stations court houses where actually set on fire people where not just rioting over that summer they used lasers to blind cops they threw bricks at officers those in the crowd they froze water bottles hit officers in the head face with them that was far far worse jan 6 officers waved people in at first the video shows they all followed cops stayed inside the red ropes ive watched hours of footage it was when police began launching flash bangs into the crowd just outside the capital one officer tried to stop it on the video he said doing this will be like stirring up a hornets nest the other cop said thats the idea one flash bank exploded in a mans face ripping the side of his face off i saw it thats when people got angry combative so they wave them in fbi capital police about 200 they say were dressed as trump supporters some were in the capital prior to letting real supporters in the video shows once they had them inside they sent flash bangs into the crowd angering the crowd getting the response they wanted nancy pelosi who refused the national guard trump offered oddly nancy had her own film crew consisting of her daughter several others in order to document the insurrection she famously said to the camera she was going to punch a sitting president video shows her camera crew which was not normal for her to have there press yes her own crew documenting the day no it was a set up trump told supporters in his speech go to the capital to peacefully patriotically let your voices be heard as he said that the first group of people were already being waved in by capital police the people who went in were not even there for the speech they already were at the capital ashley babbit an unarmed veteran of our armed forces was gunned down with no warning she was unarmed not a threat she was hardly 54 the officer who murdered ashley an unarmed woman veteran was not fired not tried like the officer who had his knee on george floyds shoulder blade as george odd on enough fentynl to kill 11 people the coroner said that cop we put away however this also unarmed woman not posing a threat with out any verbal warning like get down or ill shoot police officer no he hid behind a side door in the video you can see the barrel of the gun pointing toward the group of unarmed people trying to push open the outer doors in the hall ashley was not pushing as a witness next to her would say she was just caught up in the crowd as they pushed forward they pushed her forward the shot with no warning rang out entering ashley dropping her immediately those near her tried to render aid the officer who murdered her did not come forward at all she died on the floor in the capital that she served in the military for the man who murdered her not fired but labeled a hero which is so shameful her poor family she deserved better from a country she believed in her murderer deserved to stand trial just as much as the cop involved in george floyds death was thats what would have been fair if we still had the america where lady justice was blindfolded had a scale sadly tho lady justice no longer has a blindfold at all she peeks out if youre not a democrat well then justice is not for you in fact lady justice will be used to get you if you dare not be a dem democrats murdered committed arson tore cities apart it was reported as mostly peaceful as the cities burned to the ground stores were looted public donated funds that kamala harris herself donated to until no cash bail was put in place so they could get back out there burn cities dems actually cheered that on saying they shouldnt stop harris said conservatives have one riot its ok to murder one who was totally unarmed unaware a cop even was there pointing a gun at her she had no chance at all in ny donald trump was fined 350 million climbing over 80 grand a day in interest for doing something every developer does so says kevin oleary many others no one lost money no victim in fact the bank would like to do more business it was good for the bank for ny there were no damages in history no one has been charged for this then on top of that to go for 350 million we no longer have a true justice system at all if it can be used like this against political rivals whose next we should all be afraid no one should do business in ny after this the risk is far too high other states are more rational dont use the law to grind an axe or get even thats not america its sad that it is ive lost hope in our country then fanni as well went to dc met with biden before going after trump again a which hunt its like stalin show me a man ill show you a crime they campaigned on finding something to prosecute him for that is a disgrace not how the law should be allowed to work whose next so when republicans are in the white house can we start finding some crime that no one has ever been charged with just to get our opponent thats just it they know we wont bcz we respect the rule of law love america im sick over what has happened the rot the one sidedness both in reporting in mainstream media the law ashley babbit deserved justice instead her mother is getting arrested its a very sad time to be an american my father fought as a marine in ww2 im glad hes not here to see all of this what became of the country he loved the party he use to believe in i dont like donald trump personally i do know i my family was far better off when he was president i had no debt i didnt even have credit cards i never needed any the last 4 years are the worst i have 4 credit cards bcz i couldnt make it with out them for the first time in 59 years jimmy carters time wasnt even as bad as it is now it has to stop we need a border money to the ukraine needs to end all the gov spending making inflation worse needs to stop there is no magic wand but what has been happening the last 4 years is all wrong i know this was long i know no one read it but i honestly just had to vent that bogus non state of the union attack on half the country president who claimed he was going to bring unity just keeps sewing more division hatred with every single speech hes the worst he has to go really they all need to go we need to start over i swear just a whole new blank slate start with term limits no lobbyists no inside trading just bcz youre in the government its not ok in fact it makes it worse,1,9
bidens yelling doesnt make him presidential squinting his eyes the whole timestruggling with word and talking so fast you cant understand a lot of what he said unprofessional,1,9
if anybody says biden is old look at his speech not even many young people could deliver such a speech without reading most of it,151,9
biden comes across as an angry man in this state of the union interesting tone he chose to take,3,9
i have never seen joe biden coherent i wonder what they have him on,3,9
thank god for joe biden freedom long live our democracy,3,9
i am only 22 minutes in to what has to be the brightest and most historic address why because biden doesnt fear trump he is a courageous man what strikes me the most is that the happy eyes of all of those that are hearing the truth versus the sycophants that are for the most part wearing trump suits who are smug and slimy mike johnson especially he looks like a wind up toy who needs his big daddy to come and rewind his clock i am so happy for this moment and also so proud to not be an american,1,9
biden is a segregationistand yet he calls trump racist what a total disgracethis was not a state of the union speech it was a political ad trump 24,1,9
biden just handed the rebublicans a can of whoopass johnson should leave if he doesnt want to be a part of keeping america great biden spoke greatness and all the speaker did was sit and shake his head to appease his masters,1,9
biden saying putin is spreading chaos throughout europe hes a liari live in europe no one is scared of putin we know he is not going to invade europe dont believe this liarhe said this garbage as soon as putin went into ukraine that he was going to turn his sights on europe no hes notputin has kept the war isolated in some areas of ukraine hes not coming for the rest of europe,1,9
biden was deemed too senile to stand trial let that sink in,7,9
everything biden says the opposite is true its opposite day,1,9
the only one bearing the truth about january 6th is the fake president biden,1,9
absolutely fantastic job done tonight president biden vote blue,19,9
im so proud of biden a president for american people,1,9
joe biden is a criminal and a liar,2,9
president trump trolls joe biden with snapchat filters following his disastrous state of the nation address,1,9
speaker maga mike feeling sick sitting behind biden and i am loving it,19,9
the guy in backs expressions say it all biden needs to go,2,9
biden is a treasonous tyrant who should be imprisoned remember your oath of office how many of you actually have an oath of office when you own the media and the state dept you own information lemmings of the left you should question more with less destruction of public and private property,1,9
50yo lifelong democrat here will not be voting for biden due to his antidemocratic manipulation of the primary and his historic decision to deny early secret service protection to rfk jr that is a real banana republic move and unworthy of the usa btw you might be aware that kenedys have a bit of a history of needing protection,1,9
biden did an amazing job spoke so many truths to power love it 4 more yrs,6,9
very proud of my president joe biden eloquent savy highly diplomatic and accomplished i definitely want 4 more years,6,9
brilliant speech my p biden now watch citizen trumpf moan and groan about himself vote blue for our country,1,9
biden is complicit in the mass murdering of palestinians this guy has to go to the nursery home right away just another american thug like all of them and not just in washington and do things that really hurt people not just in america but across the globe just get this guy out it makes me puke all these blah blah blah blah about democracy it couldnt be further from the truth,1,9
biden did better than i thought he would everybodys expectation was very low but he exceeded them his energy level was high,34,9
not the time to be making fun of biden we need to be building him up instead if we lose our democracy you will have contributed to it,6,9
does joe biden or trump talk about the issues in our us the debt our homelessness our high prices or its all divisions,2,9
we will not bow down i am proud to be an american president biden brought it i feel safe with him god bless america and god bless president biden,33,9
congrats to joe biden he is a great and wise president with great achivements during his term lets give him a second run,1,9
reason over treason vote biden 2024,19,9
biden for president in 2024 biden is our only choice for under trump we will be embracing putins policies,2,9
yes 4 more yes granted to mr biden,2,9
hey biden while your handing out money and guns can i get 100k,1,9
did you say his mind is going i dont see that he had a rousing speech by biden,2,9
biden as a hispanic independent the biden record is clear biden isnt running america open border inflation and divisiveness he and corporate media will insure trump will win hispanics for trump 24,1,9
hope and opportunity and democracy god bless biden and america,1,9
president biden you nailed it,9,9
why dont the republicans stand a clap biden is talking about americas success dont the republicans like america it is so disrespectful that they sit on their hands and engage in making us as americans look divided not united this should not be accepted behavior during a presidential speech and it goes both ways,1,9
doesnt matter what you say p biden is for the people he wants the best for all,2,9
president biden brought the hammer and strength,1,9
biden blahblah blah nothing but mumbojumbo pandering to a crowd who simply want to hear anything to get them riled up nothing will come of the empty rhetoric the richer will continue to get the lions share and the poor gets what the poor always get screeeewed,1,9
mike johnson whats wrong so many times biden said awesome things about what is happening and what will happen he said good things for regular people and you did not even applaud or acknowledge so cheap and petty you can do better mike johnson,34,9
putin is voting for biden httpsyoutubesylqnxnunlcfeatureshared,1,9
sometimes i like clicking on cnn videos and reading the comments from bidens out of touch supporters thinking hes doing such a great job,1,9
i have to say mr biden you really hit home on this speech i have listened to mr t words and he has never hit home as you did when i watched this i to have listened to his lies and favoritism to the wealthy thank you for being for the people instead of for the wealthy and trying to make america great the right way thank you mr biden you really hit home where it was needed,9,9
this biden is full of bs,1,9
joe biden are dictator,1,9
biden harris 4 more years,1,9
in italy we have leaders of a younger age but so much more decrepit than joe biden when it comes to a vision of our future you are lucky,18,9
antitrust like rent collusion tax the rich and corporations medicare can negotiate drug prices pro union raise teacher wages eliminate junk fees this is great biden actually cares and has ideas to combat the nickel and dimming of america i dont agree with him on everything but his administration is taking action on a lot of fronts i care about keep it up joe rooting for you in november,5,9
2940 is a classic biden moment,1,9
biden didnt beat big pharma the board members are in his department of health the fda remember those health insurance mandates and those vaccine mandates,9,9
good job president biden,2,9
lies lies and more liesthats biden,1,9
this was hard to watch goodbye corruption the biden admin,6,9
man dont vote biden for another 4yrs but some will,1,9
biden 2024,1,9
go big joe excellent speech i would love to see an iq test between trump and biden my money would be on joe and i would probably give 3 to 1 odds on the outcome i just told my brother 2 days ago that biden will defeat trump by 20 million plus votes this next time around im an independent voter and joe biden has my vote hands down,2,9
biden open borders inflation more wars crimeonly cnn brain dead and brainwashed believe him,2,9
godbless the usa and biden family,1,9
biden yes,2,9
great job mr president biden canada loves you and your lovely wife dr jill biden god bless you,1,9
biden is an embarrassment i have more reason voting trump,2,9
help joe biden,6,9
all those republicans sitting there refusing to stand and acknowledge the advances that have been made because of president biden,6,9
bs biden still cranking out the bs the biggest joke of a president ever trump 2024,2,9
i saw this live last night and my creatorcreators bidens speech was inspiring im so damn proud to have voted for joe biden and kamala harris and im doing it again vote blue save democracy save america,35,9
key points to take away 1 joe biden is using the state of union during the election year to boost his momentum going into the election and to push his poll numbers 2 he is not serious on putting pressure on putin and will not actually due anything to deter him but rather get america to rally in basically anti communism and we saw what that led to 3 its simply to bash trump like biden hate trump like trump hate biden its exactly what this was 4 despite the agendas going on and the disingenuous undertone of biden hes extremely extremely coherent for once good on him,1,9
love it or hate it and i cherish this moment i love it mr president biden in time of contemporary sotu in which america face its utmost danger in our experiment of democracy of djt return to the people house thats our white house expletive you fk djt,1,9
i was just running the mental picture of trump up there bragging about how great trump is spewing hate and childish innuendo then i snap back to this reality and i feel assured that our futures are not lost i can say in this moment that i am a joe biden fan and i believe he can bring it home besides joe being stand alone good the alternative is very dark go joe biden go blue house in 2024 senate 60 in 2024 just love him calling out the justices of the supreme court,2,9
note the speaker never or rarely cheered the positive goals of biden he shakes his head all the time knowing that he and his team are heading for disaster,1,9
mike shakes his head agreeing with what president biden says then holds up every bill made in the house hoping his kiss ass pal trump will get elected,1,9
i was going to vote for trump was im voting for you sir vote for biden,1,9
president biden is on his best game he was strong clear smart to the point on all policies and 101 accurate on everything i heard him say cant get any better than this im a lot younger than him and i wish i had his his speed of thought very very very impressive,19,9
biden still doesnt get it everyone in that room are the ones who dont know what the american people are going through biden doesnt know what we pay for gas and food because none of them live in out world liberals really believe biden is telling the truth but the ones biden is always putting down everyone who wants trump to change the country around and all we want we just want to be able to tell our kids the dream isnt over and we know it has to change because our kids dont even know why we are allowing people who dont belong here why is it we get taxed when they broke the law they work and everyone is working hard as we can and still they have no money left they cant even afford to even rent a house and nobody but the rich is saying its ok and biden is doing a great job all the things he wants america to believe and says we are living better today if he only had to buy gas and see what hes done and obama care sucks because they deside if they pay for it or not conservatives have to join together and make sure the world they are living in they can keep it but they cant out vote ushe still wants to help ukraine but hes forgotten about his own people everything he talks about is what our children want but they cant buy a home and russia wants to end what ukraine is doing we should stand with russia because the president of russia told everyone why he has to win ukraine kills and puts christians in jail just because they are christians and you dont think god doesnt hear them but they will have the right to be a christian if russia wins but we want to fight against god he still wants abortion but god is show everyone that he is going to end what biden is doing our sons are so close to being in a war and war means every son we send some want come back alive because you die in wars all his words meant nothing to regular people but its in gods hand nowgod will choose who it will be so be it,1,9
you caused all the problems biden,1,9
europe union is with you biden,2,9
may god keep blessing president biden 4 more years,1,9
we love you joe biden from the netherlands,8,9
thats our president joe biden we love you the best president for the time we are living in 4 more years,28,9
why arent there live fact checkers for joe biden,1,9
hhhhhh biden is on fireloving it,28,9
im in australia and even i felt fired up by bidens speech amazing,28,9
amazing thank you joe biden definitely yes four more years,2,9
what a difference to listen to someone who has something to say instead of whining four more years for biden the rebublicans are just so partisan just sitting there even when joe says he will reduce prescription charges they dont want to help anyone other than billionaires,2,9
id rather vote 4 jesus than trump or biden,1,9
fil am vote pres biden he supported the phil so much,1,9
biden united states has been a super paradise for over 30 years tiktok came in and changes everything,2,9
people lets get biden back in office and give him the house and senate so he can get these things done for us the american people republicans want nothing more than help putin destroy this country,1,9
trump supporters take ur head out trumps ass for a few min listen and look up what he say biden has made great strides for the middle classes trump stats dont hold a candle to biden,27,9
biden has arrived watch out lol,1,9
bidens sucks,1,9
watching on from australia as someone who has been lucky to live in usa as a foriegn visitor i am crossing my fingers for the american people that president joe biden is re elected what a leader,6,9
biden is evil hes destroying this country all his little demons are following suit this country is a republic not a democracy,1,9
wow biden on great speach,20,9
very substantial state of the union address by president joe biden,8,9
wheres all the senility and dementia biden seems in command and on top of his game to me givem hell joe,25,9
amazing state of the union biden came in rolling to remind america what its about by being the best place to invest and being the best what a person running for office has to have to lead the way finally great to see life in him again and not a sad baddered old man,2,9
thats right president biden well done president biden harris four more years 2024,8,9
great speech president biden has struggled with a stuttering impediment his whole life and that hes ascended to the position that hes in now is a testament to what america is vote blue inclusion always,2,9
we will not all agree on everything i think president biden could do a lot better with student loan issues the border and the economy hes still the better option than trump mr trump does not have the emotional maturity nor the intelligence to run this country,1,9
very strong powerful speech im impressed please vote for 4 more years with biden thanks,1,9
biden has so many years of experience thats why he was put with obama obama was new and biden had been working for a lifetime,33,9
in the end nothing remains but strong words all leaders of declining empires faced this moment but strong words didnt help them and they will not help joe biden joe biden must really be desperate seeing how all his plans in the last two years miserably failed presidents roosevelt and lincoln will turn in their graves hearing the speech of joe biden and seeing what he has done to the united states victoria nuland just left the sinking ship when will joe biden or will he bring nuklear armageddon to the rest of the world,1,9
biden raises the democratic standard,2,9
what a very beyond serious time with such evil in high places biden is a vile excuse for a leader promoting lies and corruption while he mocks righteous people,1,9
biden offers abortion war inflation and ivasion at the border,2,9
two minutes into his speech and he is talking about war that is not even on american soil and yet is absolutely insistent on funding with 80 billion dollars so far while the rest of europe has only contributed a trickle in the bucket so its okay to drain american coffers but not okay to demand that everyone pull their weight especially if the threat is happening in their own backyard and if biden feels indignant about russia invading another country then why has he allowed 6 million illegal aliens so far into the united states and refuse to enforce border laws and security a staggering number thats unprecedented in history i dont care much for trump because hes a clown but biden is an overseasoned politician who has made an overextended career out of politics like pelosi mcconnell and others and whos already oversold his principles and ideas to the public but then what no big reforms no outstanding bills in his name no civic rights causes and certainly no big econ0mic gains that translate into peoples lives a grand speech delivered at the state of the union does not change the fact that grocery prices have surged 20 since 2021 and inflation peaked at 7 the highest ever in us history,1,9
up mr president biden you show the haters and the country you can do it4 more years,6,9
what biden should have said to putin was disarm your weapons or russia will be obliterated this war wouldnt have even started the usa military alliance of nato is 10x strength of russia russia is not even a blip on the radar in comparison,1,9
haha i heard that guy yell joe biden sucks,1,9
you president biden are the best president and you must be president again beyond 2024 you have fulfilled your promises where maga didnt ruin progress trump will ruin america and global democracy,1,9
biden threatens supreme court justices to their faces in state of the union address,2,9
joe biden the only threat to democracy letting immigrants in to kill american citizens while he passes out money to other countries calls that patriotic he sounds so fake spews bullshit talk about americans and how much rhey have suffered with your criminal decisions,1,9
biden will kill us all with his fuckery,1,9
you can tell how well the speech went by the number of personal insults thrown at joe biden in these comments,31,9
joe biden and his followers also known as american communists are destroying america from within change my mind,1,9
lol to the maga and liberal haters biden not my first pick for potus should have done a mic drop on the part of being the first president who was vice president to the nations first black president and now the first president of the first black woman vice president lol now that is history,1,9
im canadian so i dont have a horse in this race per se but i am a woman a mother three times over so when i witness a leader stand up to those scotus attendees to protect roe v wade it gave me goosebumps joe biden has the benefit of 40 years in government he knows what hes doing clearly as your country is thriving right now so why in gods name would anyone consider a convicted rapist whos currently under indictment for 91 other crimes against your country seriously though trump has failed at running a casino for goodness sake not to mention filed bankruptcy 4 times so why have him at the helm at all btw joe biden is stronger than orange jesus will ever be vote blue save democracy,2,9
i love when biden said mrmfkekxmeeer and then called laken lincoln such a strong president,9,9
president joseph robinette biden came to slay anyone who thought he was incapable vote,6,9
vile speech by a vile waste of dna enjoy losing in november biden,2,9
biden rocked it,6,9
this should be it state of the nation mentions all your accomplishments and the incoming plans good job president biden,30,9
4 more years lets go biden 2024,2,9
thank you biden for standing up for democracy god bless and to see all those women in whiteit all gives me hope and the speaker of the house can sit there making his faces but you biden are speaking the truthhe just does not like the truth being told to the american peoplewe need to vote them out,2,9
biden plagiarized his own speech word for word he gave a year ago,1,9
can i just say as mom as someone who has lost a baby child joe biden understands trump is a grifter please know this vote blue baby,2,9
good job biden,6,9
well this is the best biden this version of biden l must submit will be difficult to beat in the forthcoming election he was eloquent and articulate even though not everything he said was true but he was meticulous in his presentation,2,9
biden 2024,9,9
thank you president biden thank you smart voters for keeping us safe from the harm of arrogance and hate the predecessor commits to continue,2,9
you ae not getting reelected biden,1,9
magats appear dumbfounded and very silent thanks to biden we are finding out how deceptive gop has become america needs biden and the dems to help the middle and working class to grow,1,9
biden you destroyed our border along with everything else,1,9
well done president biden,2,9
i stand with biden,1,9
i cant believe biden can lie to so many people face to face by the millionsthat knows what he has or hasnt done and knows the truth,1,9
greatest comeback story maybe back to the days of the depression when people couldnt afford to feed themselves since biden took office everything has progressively gotten worse lets get president trump back and make america great again,1,9
trump in a million years could never give a speech like biden did with facts it shows biden work heart and soul for americans,1,9
joe biden a man who gives hope to the homeless who stands for morals integrity and compassion biden is an inspiration and a true leader a man who truly cares about the poor god bless you joe biden,1,9
vote bidenharris in november if you dont then you aint black,7,9
lets go biden you got my vote lets go,5,9
amazing speech if biden does not win this election i will lose my faith in human beings i never thought at 77 years old i would see war in europe vile people and decent humans in the minority americans come to your senses or life as you know it will disappear if you put trump in the white house again,1,9
the speaker just nodding his head when biden speaks about supporting ukraine drives me wild,1,9
awesome job mr president joe biden,1,9
go away biden you are the worst of the worst,1,9
with age comes wisdom president biden is the perfect example of this and we need him for another four yearsno doubt about it,1,9
god bless america and our leader joe biden,1,9
joe biden pure evil the biden administration pure evil the democratic party pure evil the deep state pure evil the cia pure evil the fbi pure evil leftwing journos pure evil msnbc pure evil,1,9
biden is one of the best presidents in the usa biden 2024 he only days and does positive things he owns my heart,2,9
if you take the time to read all the comments below you will feel the negativety the anger the lets get up and fight i feel we need to remember that evil doesnt ever win when its all said and done god really is in control i am not necessarly into biden and im definatley not into trump i dont feel like we have the answers i do believe however that if we think right pray and try to do the next right thing that god will take over all the anger and hate that gets us no wheresad and tireing situation lets all and just agree and try harder i feel for biden he really is trying he can not fix all that is wrong in one day but its a startfamine here is america intruly believe bidne is truly for america,1,9
biden 2024,2,9
haha poor biden he is a disaster,1,9
biden 2024,2,9
as an swedish citizien with a big political interest the most significant different between biden and trump is the way biden talks truthcares about democracyputs america first not him self,49,9
yes voting biden,7,9
one helluva sotu address i will be voting for bidenharris once again go joe,10,9
ridin with biden,2,9
biden honesty is so impressive fjb his statistics make my hairs stand up fjb laughable but sad fjb nothing is free fjb yea we love the low gas and energy prices fjb yea we love the low cost food fjb and the farmers get to grow bigger and better crops right without fertilizers fjb we love how america is respected after your afghanistan fiasco fjb and ill learn to love bugs and fake meat too fjb and what about the green scam fjb and military enlistment is way up not fjb and our borders are so secure not fjb and crime is way down fjb,1,9
biden was toying around with republicans,1,9
lol biden lied less than 5 minutes into his speech what a joke,1,9
cheers to president biden,2,9
