channel_name,video_title,published_at,video_id,view_count,like_count,comment_count
Al Jazeera English,What it means to be a Palestinian reporter in Gaza,2024-04-28T09:31:21Z,WHCpRJJLG6M,7732,335,73.0
Al Jazeera English,Pakistani activists heckle German ambassador over Gaza | AJ #shorts,2024-04-28T08:58:56Z,K4M0oMOtMR4,401655,42671,3102.0
Al Jazeera English,Biden silent on Gaza war at White House Correspondent’s dinner despite protesters’ criticism,2024-04-28T08:27:16Z,et3XvdBhfuQ,61320,2120,740.0
Al Jazeera English,UT Austin student champions divestment for Palestinian rights,2024-04-28T08:00:23Z,o-lWNrrWkDk,5310,342,58.0
Al Jazeera English,Palestinian journalists call for boycott of White House correspondents’ dinner,2024-04-28T07:45:49Z,6aXAtKfDBts,34846,1605,308.0
Al Jazeera English,"From LA to NY, pro-Palestine college campus protests grow strong in US",2024-04-28T06:24:39Z,iqGqOQpBtG4,96784,3953,1279.0
Al Jazeera English,Israeli protests calling for captive deal block Tel Aviv streets,2024-04-28T05:45:40Z,eZZEB3it3dQ,30340,727,220.0
Al Jazeera English,Pro-Palestine student protests spread in second week of demonstrations,2024-04-28T03:33:21Z,8oD4CEjJ3gU,72592,2470,698.0
Al Jazeera English,Biden makes no mention of Gaza in speech at White House correspondents dinner,2024-04-28T02:55:56Z,4b3KLY9cL3A,26690,747,385.0
Al Jazeera English,Germany far-right party: AfD launches campaign for European elections,2024-04-28T02:35:07Z,gCYDLXSxjhw,4450,71,33.0
Al Jazeera English,Holocaust survivor says calling Antiwar protests anti-Semitic is &quot;Rubbish&quot;| Quotable,2024-04-28T00:38:01Z,perhKTBFEKQ,68938,8861,258.0
ABC News,Drea de Matteo opens up about her journey to OnlyFans,2024-04-28T10:00:41Z,vPs8mK5E3P8,63615,791,261.0
ABC News,Dust devil caught on camera carrying away bouncy house,2024-04-28T09:00:01Z,0qZTsdTVo-0,7796,81,10.0
Fox News,"Bragg allowed political motivations to influence Trump decision, House report reveals",2024-04-28T22:00:13Z,S3iKSD6WYtU,190926,5478,1405.0
CNN,Sparks fly as power lines hit by tornado in China,2024-04-28T18:57:46Z,337aWfRdih8,55181,1474,97.0
CNN,&#39;Save that trauma for your therapist’: SE Cupp reacts to Kristi Noem’s anecdote about killing dog,2024-04-28T01:32:11Z,OkPZobUd0D8,441035,7058,5438.0
BBC News,Moment tornado hits power lines in China&#39;s Guangdong province. #Shorts #Tornado #China,2024-04-28T16:18:31Z,izPef5Ma0k4,35654,705,33.0
Al Jazeera English,Pakistani activists heckle German ambassador over Gaza | AJ #shorts,2024-04-28T08:58:56Z,K4M0oMOtMR4,401693,42672,3102.0
ABC News,NFL Commissioner Roger Goodell mulling season expansion,2024-05-01T22:39:01Z,sbHK2a9kLu4,3043,27,10.0
ABC News,Arizona Senate passes repeal of 1864 abortion ban,2024-05-01T22:00:26Z,q0ruNdYnIcI,8846,120,230.0
ABC News,Harvey Weinstein&#39;s NYC sex crimes retrial set for after Labor Day,2024-05-01T21:45:01Z,d6Re5HlJyXw,2985,26,15.0
ABC News,How Federal Reserve leaving interest rates unchanged impacts the economy,2024-05-01T19:54:33Z,GeInZ3pi2I8,66127,233,508.0
ABC News,Kamala Harris visits Florida as the state&#39;s six-week abortion ban goes into effect,2024-05-01T19:26:42Z,sFAWPJNdUcU,97219,1414,859.0
ABC News,Vice President Kamala Harris speaks in Jacksonville as abortion ban takes effect in Florida,2024-05-01T19:22:21Z,EzvDRYFvebw,10937,244,421.0
ABC News,4 police officers injured as University of Wisconsin-Madison empties encampment,2024-05-01T19:00:04Z,9AvI63AGigo,17863,112,144.0
ABC News,Planned Parenthood fighting Florida abortion ban,2024-05-01T18:45:01Z,sOM_HiXsQwc,1335,25,28.0
ABC News,Anticipation builds for Hamas response to latest hostage deal,2024-05-01T18:25:08Z,bC7u1w8E2K4,20101,141,109.0
ABC News,LIVE: White House press secretary Karine Jean-Pierre holds daily news conference | ABC News,2024-05-01T17:45:46Z,EoJus2d96N0,21909,523,86.0
ABC News,Threat &#39;neutralized&#39; after active shooter reported outside Wisconsin middle school,2024-05-01T17:38:13Z,C7A2MSYIbgA,5810,68,37.0
ABC News,&#39;Dance Moms&#39; Reunion Special set to air,2024-05-01T16:45:02Z,b6YlTJBSusk,34951,535,80.0
ABC News,College protests: Police clash with protestors across the nation,2024-05-01T16:30:01Z,fbisQvGwn50,7932,81,133.0
ABC News,Abby Lee Miller discusses her teaching style after &#39;Dance Moms&#39;,2024-05-01T16:27:40Z,pk1ZuQwgKFk,28850,223,46.0
ABC News,Trump returns to campaign trail after being held in contempt for violating gag order,2024-05-01T16:18:38Z,cZ36lEISuj4,48512,651,360.0
ABC News,Antony Blinken meets with Benjamin Netanyahu to continue cease-fire talks,2024-05-01T15:48:58Z,guDBkt1EOYk,4786,37,121.0
ABC News,Trailer: 20/20 ‘The Hungryland Homicide - Premieres May 3rd on ABC,2024-05-01T15:33:42Z,drdrC5Uf_eU,2942,20,1.0
ABC News,Authorities searching for people seen dumping trash into Atlantic Ocean,2024-05-01T14:45:00Z,AvHKrI4Zf8E,78885,986,860.0
ABC News,House Speaker Mike Johnson faces potential ousting attempt led by Marjorie Taylor Greene,2024-05-01T14:30:04Z,Esobl4JjMoY,89331,709,1019.0
ABC News,Biden blames Trump as 6-week Florida abortion ban takes effect,2024-05-01T14:15:02Z,g9Eg-zPHdQg,1344,24,70.0
ABC News,NYC mayor says 300 arrested in Columbia and City College campus encampment busts,2024-05-01T13:51:21Z,tt4-PX-d6ac,10547,193,183.0
ABC News,Police clash with college protesters across the country,2024-05-01T13:16:42Z,6Ia-96P5z64,62595,544,721.0
ABC News,"Biden administration plans to reclassify marijuana, sources say",2024-05-01T11:23:50Z,hhX_hDq3mnw,32127,425,666.0
ABC News,Dramatic street racing crash caught on CCTV - ABC News,2024-05-01T09:00:58Z,6-7AZe6JxeE,186147,3039,442.0
ABC News,Blinken urges Israel and Hamas to move ahead with a cease-fire deal and says &#39;the time is now&#39; #news,2024-05-01T08:59:53Z,RDp3-RlPcl8,19895,584,116.0
ABC News,NYPD clears Columbia University&#39;s Hamilton Hall filled with protesters,2024-05-01T08:28:45Z,mHz4tytfEq4,16095,376,207.0
ABC News,Paul W. Downs on the art of the sitcom and the new season of ‘Hacks’,2024-05-01T07:00:21Z,hmiw11Q4yb0,824,13,1.0
ABC News,Turning out the climate change vote ahead of the 2024 election,2024-05-01T06:00:09Z,W6OKkJge5W0,1143,16,17.0
ABC News,Actors Ncuti Gatwa &amp; Millie Gibson on acting in the latest iteration of ‘Doctor Who’,2024-05-01T05:00:06Z,Ext4D-0ohGg,11327,489,109.0
ABC News,Justice Stephen Breyer on state of the Supreme Court,2024-05-01T04:27:13Z,VrOL1fEE0cA,8579,115,48.0
ABC News,Former President Trump held in contempt of court after violating gag order 9 times,2024-05-01T04:00:27Z,-5QmHl1pqDQ,25681,275,225.0
ABC News,NYPD officers enter Hamilton Hall amid Gaza protests,2024-05-01T03:25:44Z,IhdSnuZcAd0,24942,538,115.0
ABC News,Columbia professor says protesters &#39;being treated like terrorists&#39; as NYPD makes arrests on campus,2024-05-01T03:05:43Z,lL0vl8hHXkk,18675,196,375.0
ABC News,16 charged in &#39;grandparent scam&#39;,2024-05-01T02:32:16Z,S2hy6B9B4NI,156917,3614,1412.0
ABC News,Police make arrests on Columbia University campus amid ongoing protests,2024-05-01T02:18:25Z,vdJuYiJlRDE,12129,105,98.0
ABC News,"ABC World News Tonight with David Muir Full Broadcast - April 30, 2024",2024-05-01T01:59:57Z,qBXR3rnwBps,533890,5675,970.0
ABC News,Police enter Columbia University&#39;s Hamilton Hall amid ongoing protests,2024-05-01T01:38:49Z,7bfSDikhSfQ,33895,764,366.0
ABC News,New details revealed in deadly Charlotte standoff,2024-05-01T00:35:19Z,wZEgDUV7QYM,172150,1416,978.0
ABC News,ABC News Prime: Trump held in contempt; Univ. protests intensify; Climate voters in next election,2024-05-01T00:35:00Z,6ekbu-Il5zs,66136,290,
ABC News,Barbers save girl from being hit by cars,2024-05-01T00:23:42Z,nghipr-jldg,4865,80,17.0
Fox News,Gutfeld: There&#39;s a larger force at play here,2024-05-01T22:36:43Z,2L5uZnysYd0,256654,9054,2123.0
Fox News,Columbia University student: We are not allowed to walk on campus,2024-05-01T21:45:00Z,aEBjim1UCMk,57148,1505,677.0
Fox News,Biden under fire for silence as anti-Israel protests rage: &#39;Where is he?&#39;,2024-05-01T21:00:26Z,tEOM240-Owo,155826,4930,2038.0
Fox News,Tom Cotton warns &#39;little Gazas&#39; will emerge across US if Biden is reelected,2024-05-01T20:15:00Z,OzNqq_qLtf0,34008,1325,718.0
Fox News,Trump brands Biden Robin Hood in reverse: &#39;Stealing from the poor&#39;,2024-05-01T20:05:04Z,Jg93pu4jtFE,177020,7018,1298.0
Fox News,Tim Scott: Trump is wired for this moment,2024-05-01T19:30:05Z,zmr8BBF-dtg,63173,1645,584.0
Fox News,Columbia student ridiculed for &#39;humanitarian aid&#39; request: &#39;You&#39;re the victim!?&#39;,2024-05-01T18:45:00Z,E6EWSuj2g3k,331056,8194,3517.0
Fox News,Karine Jean-Pierre addresses Biden&#39;s silence on campus protests,2024-05-01T18:05:09Z,ruhrYL-8R-8,45687,423,625.0
Fox News,NYC mayor says &#39;professionals&#39; influencing campus protesters,2024-05-01T18:00:32Z,qHzrY4p1Duo,188747,3745,1761.0
Fox News,RFK Jr invites Biden to join &#39;no spoiler&#39; pledge,2024-05-01T17:52:28Z,LlB7CXhVQ2s,53682,886,487.0
Fox News,&#39;INEXCUSABLE&#39;: LA mayor condemns anti-Israel protests at UCLA,2024-05-01T17:15:01Z,tD0KMdSk050,239149,4559,1849.0
Fox News,Anti-Israel riots shut down! PLUS American country music legend Lee Greenwood | Will Cain Show,2024-05-01T17:06:24Z,oYv7IKL8lIo,26481,764,35.0
Fox News,Democrat mayor rips protesters for replacing American flag #shorts,2024-05-01T16:45:02Z,xByWsdfkbYg,494172,27344,3127.0
Fox News,UNC students restore American flag that had been replaced with Palestinian flag,2024-05-01T16:30:09Z,SZdRtgYTV7I,181340,6556,1756.0
Fox News,Senate Republicans hold press briefing on anti-Israel protests on college campuses,2024-05-01T16:21:18Z,tM_2tnBBpuA,81066,3049,836.0
Fox News,Kennedy: These &#39;jackwagons&#39; are being encouraged by Biden,2024-05-01T15:45:01Z,MDPRtIBORcQ,159653,4808,1320.0
Fox News,Tulsi Gabbard: This poses a very clear threat to our freedom,2024-05-01T15:00:20Z,EXThGzFAJw0,46551,1619,547.0
Fox News,UCLA student: &#39;Jews in LA have had enough&#39;,2024-05-01T14:15:01Z,Wo9XMLqWjII,177767,3611,1790.0
Fox News,"Mayor Adams, NYPD hold press conference on Columbia University raid",2024-05-01T14:08:36Z,qhAcFPVCVVE,46726,1019,430.0
Fox News,White House weighs welcoming Palestinian refugees: Report,2024-05-01T13:30:11Z,GOqFRStMv6Y,28785,548,880.0
Fox News,Biden’s education secretary responds to anti-Israel protests #shorts,2024-05-01T13:15:03Z,WHGSxUPiPZg,66457,2546,307.0
Fox News,Congress pressured to pull funding from colleges over anti-Israel protests,2024-05-01T12:30:36Z,pQuyNt0CWDs,131360,3437,1624.0
Fox News,We are seeing the &#39;huge difference&#39; between Trump and Biden here: Concha,2024-05-01T11:45:07Z,zL7lNeKG56s,112564,3327,1349.0
Fox News,Chaos at Columbia: Cruz calls out &#39;sickness that has taken over our universities&#39;,2024-05-01T10:45:01Z,_GH7Mxp23cM,58631,3605,1254.0
Fox News,LAPD arrives at UCLA campus after anti-Israel protests turn violent,2024-05-01T09:58:38Z,lCzn3w5n1hA,205623,3537,2340.0
Fox News,Former Taliban negotiator: This is how caliphates happen,2024-05-01T09:00:09Z,FlulYYSoSzM,75535,1845,724.0
Fox News,Speaker Johnson: Biden is &#39;MIA as usual&#39;,2024-05-01T08:00:00Z,1SYb3Ysic48,76851,3400,1320.0
Fox News,Columbia students who stood against anti-Israel mob speak out,2024-05-01T06:00:02Z,3q-Ed-cVJrM,503882,12987,4549.0
Fox News,Trump: This is such a &#39;sad thing to see&#39;,2024-05-01T03:30:21Z,evR0OMr9zmU,145989,4472,2000.0
Fox News,BREAKING: New video shows Columbia agitators under arrest,2024-05-01T03:15:14Z,VqHMWA6Al18,328935,8887,2538.0
Fox News,Columbia’s Hamilton Hall cleared and secured: NYPD,2024-05-01T03:10:01Z,m2SoBAbDYd8,70252,1740,563.0
Fox News,WATCH: NYPD enters building occupied by anti-Israel protesters,2024-05-01T03:03:01Z,FcNzDhvNo6c,71225,4095,282.0
Fox News,"Sean Hannity: This is a bigoted, pro-terrorism riot",2024-05-01T02:45:02Z,jfDpa0pmj04,38470,1829,805.0
Fox News,BREAKING: Police arrest anti-Israel protesters at Columbia University,2024-05-01T02:05:22Z,lO9l01DBKkU,155628,2958,1321.0
Fox News,Ingraham: These are privileged brats,2024-05-01T02:00:30Z,obHPy-z-SfA,58057,3181,643.0
Fox News,Kamala laughs because she is &#39;nervous&#39;: Newt Gingrich,2024-05-01T01:30:21Z,wOh39O2kEB8,81448,2213,940.0
Fox News,‘The Five’: Carville rags on young voters for abandoning Biden,2024-05-01T00:15:00Z,25yyL66bJU8,366488,7633,1738.0
CNN,What attorney expects from Trump’s team as testimony in hush money trial resumes,2024-05-01T22:26:09Z,DUiLghBTM7U,98002,1108,526.0
CNN,CNN goes inside Florida abortion clinic hours before 6-week ban takes effect,2024-05-01T21:45:01Z,XrsO6qdBr0Y,19188,517,418.0
CNN,Harvey Weinstein in court after NY sex crimes conviction overturned,2024-05-01T21:46:39Z,NflJrJWGjy0,11405,98,95.0
CNN,‘Bless her heart’: GOP reps. blast MTG’s plan to force vote on Speaker Johnson,2024-05-01T18:41:20Z,m0idm4rQmCo,297754,3226,1836.0
CNN,Police confront protesters at University of Wisconsin,2024-05-01T17:43:32Z,zQzV7H7s9vY,73084,978,1635.0
CNN,Violence erupts between protest groups at UCLA,2024-05-01T17:41:54Z,v8GclzLLEY0,46258,1096,463.0
CNN,MTG says she will force vote over Speaker Johnson’s ouster next week,2024-05-01T16:21:30Z,i5M6TLoIWgo,114157,1359,1317.0
CNN,Done burning a candle? Here’s how to reuse the jar instead of throwing it out,2024-05-01T14:00:24Z,bEbhFfNw52o,17608,224,48.0
CNN,Trump doesn’t rule out political violence if he loses,2024-05-01T13:46:13Z,_mmuO8gV3bE,235471,4106,3053.0
CNN,Violence erupts between protesters on UCLA&#39;s campus,2024-05-01T12:19:16Z,HnYwuzrm7Pg,47429,422,1247.0
CNN,NYPD moves students to shelter in dorms at Columbia University,2024-05-01T02:23:26Z,eZX05giqPjo,30110,483,121.0
CNN,See moment NYPD entered Columbia campus,2024-05-01T02:23:58Z,_z9j15Ytluw,193491,1534,2561.0
CNN,Hear what Kaitlan Collins says &#39;prompted a round of laughter&#39; at Trump hush money trial,2024-05-01T01:31:57Z,VNYTif-zzWU,591625,7670,1256.0
CNN,Hear what stood out to Erin Burnett at Trump&#39;s trial,2024-05-01T00:15:00Z,HIu1_Z0Km4c,564247,8285,1576.0
NBC News,Arizona Senate passes repeal of Civil War-era abortion ban,2024-05-01T23:45:01Z,Z1C84FVNb78,36666,398,349.0
NBC News,More protests and crackdowns on campuses nationwide,2024-05-01T23:40:30Z,LO2uU3zPV6E,36177,333,379.0
NBC News,Senate holds hearing after climate change investigation report released,2024-05-01T23:00:17Z,eOv9ciqwwqs,5543,58,74.0
NBC News,Meet the Press NOW – May 1,2024-05-01T22:45:02Z,sF3p-iP74BE,155359,679,215.0
NBC News,‘We are here to bury the babies’: Gazan family grieves for two young siblings,2024-05-01T22:30:04Z,pbHd6frM-gg,3446,51,34.0
NBC News,Police crack down on campus protests across the nation,2024-05-01T22:15:01Z,gJnI8icRvH8,15647,102,130.0
NBC News,Democratic congresswoman: Florida women are in ‘agony’ as state’s six-week abortion ban takes effect,2024-05-01T22:00:27Z,qZP8_SgZ0a4,2833,58,67.0
NBC News,USC bus and train collision,2024-05-01T21:45:02Z,iXPI5C6HPwo,18638,211,15.0
NBC News,Trump hits the campaign trail in Wisconsin amidst ongoing hush money trial,2024-05-01T21:30:03Z,eJsChah54o8,11702,100,67.0
NBC News,New York prosecutors aiming to retry Weinstein in the fall,2024-05-01T21:00:32Z,nGMm8sWP6Oo,2123,17,9.0
NBC News,Pro-abortion rights supporters emphasize impact of 6-week ban,2024-05-01T20:45:01Z,3AxwSvoTp4Q,3642,71,28.0
NBC News,&#39;Freedom is under assault&#39;: Jeffries speaks out on new abortion laws,2024-05-01T20:30:02Z,G7oEqNeD3dw,5053,114,180.0
NBC News,Protesters set up camp in Fordham University&#39;s Lincoln Center,2024-05-01T20:15:00Z,02MjV6er1VE,3548,31,47.0
NBC News,Harris: Women in Florida &#39;woke up with fewer reproductive freedoms&#39;,2024-05-01T19:30:05Z,cbdEbFMHGOw,17662,222,618.0
NBC News,Federal Reserve keeps interest rates unchanged,2024-05-01T19:03:05Z,sF4gRYmPvV0,6184,48,20.0
NBC News,California superintendent fired after allegedly bullying students,2024-05-01T18:45:01Z,Y7b8yKepHmg,15597,213,72.0
NBC News,Threat &#39;neutralized&#39; after attempted shooting at Wisconsin school,2024-05-01T18:30:30Z,ZaFF2Ij8ssQ,56550,897,421.0
NBC News,Trump trial - Day 9 recap,2024-05-01T18:27:43Z,xa2zmacqzwA,5554,168,19.0
NBC News,Morning News NOW Full Broadcast – May 1,2024-05-01T18:01:47Z,oUKajxBVkf0,148445,477,114.0
NBC News,Schumer: Reclassifying marijuana is &#39;long overdue&#39;,2024-05-01T17:45:24Z,m-MwU2BZhVg,6186,198,97.0
NBC News,Watch: White House holds press briefing | NBC News,2024-05-01T17:42:49Z,jjTx62GptOw,16889,191,110.0
NBC News,Thousands of protesters march in Paris to call out labor conditions,2024-05-01T17:26:21Z,sYh3jm6WyuE,8638,91,51.0
NBC News,Students in Gaza send a message to U.S. student protestors,2024-05-01T17:00:20Z,MHAY2Tr-nAM,25996,1417,321.0
NBC News,Rep. Marjorie Taylor Greene says she’ll advance a motion to oust Speaker Johnson next week,2024-05-01T16:29:14Z,caSJgvMklh8,5215,106,102.0
NBC News,"&#39;Outbreak&#39; of opioid overdoses kills 8 people in Austin, Texas",2024-05-01T16:02:06Z,W8VTrrNjW7Y,6847,111,81.0
NBC News,Police make arrests at UW-Madison during pro-Palestinian protests,2024-05-01T15:59:43Z,76_OZm18ePw,13396,98,188.0
NBC News,Potential negative effects of easing marijuana restrictions,2024-05-01T15:30:14Z,tt8A3pPs8gM,17420,232,571.0
NBC News,&#39;We are going to protect our city&#39;: See NYC Mayor&#39;s remarks the police raid on Columbia protesters,2024-05-01T14:45:06Z,lAhitCTabt4,4671,67,61.0
NBC News,Harvey Weinstein to return to court following overturned 2020 rape conviction,2024-05-01T14:08:46Z,v22yHoPpAdk,3673,32,19.0
NBC News,Federal Reserve to announce third interest rate decision of 2024,2024-05-01T14:06:12Z,erdxphQGkjA,16045,111,43.0
NBC News,Video captures chaos at UCLA as supporters for Palestinians and Israel clash,2024-05-01T14:05:11Z,a6HSXM8BQ7Y,10829,46,47.0
NBC News,Police fire tear gas on University of Southern Florida protesters,2024-05-01T14:00:33Z,ct5dZAuALLw,19497,155,110.0
NBC News,Marjorie Taylor Greene says she will go forward with motion to oust Speaker Johnson,2024-05-01T13:46:03Z,QOMplJg0PfQ,9948,132,241.0
NBC News,More protests in Georgia as lawmakers resume debate on &#39;foreign agents&#39;,2024-05-01T13:00:09Z,CCCVzpr7528,4441,43,24.0
NBC News,Blinken tells Gaza hostage families to &#39;keep strong&#39; as he meets them in Tel Aviv,2024-05-01T12:30:32Z,d6HQEOqZrtA,1170,23,15.0
NBC News,This Morning’s Top Headlines – May 1 | Morning News NOW,2024-05-01T12:07:01Z,wFw6y7EgwEA,84395,569,161.0
NBC News,"Only Hamas to blame if there&#39;s no Gaza cease-fire, Blinken says",2024-05-01T11:30:22Z,sY8dFZ9Q-eo,5349,43,112.0
NBC News,"&#39;Multiple acts of violence&#39; break out at UCLA Gaza protests, police say",2024-05-01T11:00:36Z,e--ediT97Ic,2514,13,23.0
NBC News,Protests at UCLA turn violent,2024-05-01T10:45:00Z,L3eO0JIGqG4,2138,11,17.0
NBC News,Arrests made at CCNY after standoff between police and demonstrators,2024-05-01T10:30:06Z,MMvzezPr-Rw,5589,46,62.0
NBC News,Stay Tuned NOW with Gadi Schwartz - April 30 | NBC News NOW,2024-05-01T10:15:02Z,Tr7QUMQA3iM,159483,360,88.0
NBC News,"One dead, several homes damaged after Kansas tornado",2024-05-01T07:26:49Z,W6_qea1Xo9g,2864,22,4.0
NBC News,Damage seen in Columbia&#39;s Hamilton Hall after NYPD remove protesters,2024-05-01T06:00:43Z,A98z3Lqolpo,33800,721,373.0
NBC News,Watch: Off-duty nurses restart man’s heart at basketball game,2024-05-01T04:30:20Z,kQkcUIWoSuo,2687,57,14.0
NBC News,Video shows damage to Columbia&#39;s Hamilton Hall after police clear protesters,2024-05-01T04:23:46Z,W9mMnocVd3U,16108,131,133.0
NBC News,Toddler’s ‘monster’ behind wall turns out to be massive beehive,2024-05-01T04:00:14Z,W0KYI85XiPE,36838,550,110.0
NBC News,"Hamilton Hall at Columbia cleared of protesters, NYPD says",2024-05-01T03:53:39Z,HSJyA72ySfI,17819,182,187.0
NBC News,Hallie Jackson NOW - April 30 | NBC News NOW,2024-05-01T03:36:49Z,8AtC9Bi4tHM,197344,679,111.0
NBC News,Abducted bishop who mediated between Mexican cartels found and hospitalized ,2024-05-01T03:30:11Z,XyIfdDP6GXs,7290,74,3.0
NBC News,Columbia student says police threatened arrest if they leave dorm building,2024-05-01T03:28:41Z,9UtiDL2tggc,9532,92,170.0
BBC News,Sarah’s story: death of a 7-year-old seeking asylum in the UK | BBC News,2024-05-01T22:32:02Z,E_Ittnck9h0,40631,597,687.0
BBC News,What causes a thunderstorm? #Thunderstorm #Shorts #BBCNews,2024-05-01T21:00:10Z,CB2XMJkeyiw,19069,661,33.0
BBC News,University protests: New York police arrest around 300 in campus raids | BBC News,2024-05-01T20:56:27Z,Rb-3hTd_bYo,61169,837,893.0
BBC News,Russia shows off Western military hardware captured in war in Ukraine | BBC News,2024-05-01T18:00:14Z,MO_rGaD311k,449752,6337,6237.0
BBC News,Ryan Gosling and Emily Blunt praise movie stunt performers. #Shorts #TheFallGuy #BBCNews,2024-05-01T17:00:17Z,NzrhXqzzsIk,23373,706,25.0
BBC News,Ukraine war: 98-year-old Ukrainian says she walked miles alone through Russian territory | BBC News,2024-05-01T16:00:02Z,aPV6WyM5YXY,64624,1803,535.0
BBC News,Police raided Columbia University to clear pro-Palestinian protesters. #Shorts #US #BBCNews,2024-05-01T14:30:10Z,UCcp778BcOI,24369,810,177.0
BBC News,Could AI deepfakes of musicians be banned in the UK? | BBC News,2024-05-01T14:00:02Z,2H0BCWcD34o,21802,432,154.0
BBC News,Is China leading the electric vehicle race? | BBC News,2024-05-01T12:00:14Z,H2U5o8ux6Q0,71491,1025,769.0
BBC News,UCLA: California university calls in police after &#39;violence&#39; at pro-Palestinian protest | BBC News,2024-05-01T09:20:14Z,4vZiBV2JWi8,101437,1098,1353.0
BBC News,Georgia: Protesters hit by police water cannons after passing of &#39;Russian inspired&#39; bill | BBC News,2024-05-01T08:00:37Z,xsVUnnfENYg,62698,1073,638.0
BBC News,New York police raid Columbia campus and arrest protesters | BBC News,2024-05-01T03:22:05Z,1c-36jtg6kE,131465,1365,1504.0
Al Jazeera English,Paris marks Intl Workers&#39; Day: Main unions lead the march demanding better pay,2024-05-01T23:42:31Z,aKtfoIy2OLg,6091,246,21.0
Al Jazeera English,Bakeries in Gaza: Some shops reopen while risk of famine remains,2024-05-01T21:51:40Z,g-X2Cq0KJ_E,24641,873,165.0
Al Jazeera English,At least 200 arrested at May Day clashes in Turkey | Al Jazeera Newsfeed,2024-05-01T19:48:21Z,mR9fhFJzby0,11357,180,89.0
Al Jazeera English,Tension built over days at UCLA between protest groups | Al Jazeera Newsfeed,2024-05-01T19:29:26Z,Ngu4SweDnSI,44029,1081,758.0
Al Jazeera English,Can Israeli leader&#39;s threat to invade Rafah derail talks on a ceasefire? | Inside Story,2024-05-01T17:30:01Z,6ppHeyY73a8,45485,734,312.0
Al Jazeera English,UK local elections: Voters in England &amp; Wales to pick councillors,2024-05-01T17:00:11Z,K_gbGUzb5dQ,3666,56,19.0
Al Jazeera English,Gen Z proves to be dynamic and outspoken for justice: Marwan Bishara,2024-05-01T16:45:01Z,fZVk6-aUR5k,67065,2138,658.0
Al Jazeera English,Beyond the Oil Age: The real cost of cobalt mining in DRC | Dying Earth E4 | Featured Documentary,2024-05-01T16:30:10Z,reDNhbSy5mo,18025,373,63.0
Al Jazeera English,Israeli demonstrators attack flour shipment bound for Gaza | AJ #Shorts,2024-05-01T15:55:53Z,GdoyxvH-Ag4,30317,2223,381.0
Al Jazeera English,Two children killed in Israeli strike on Rafah,2024-05-01T15:45:02Z,fKD4ryYNfuk,21700,873,325.0
Al Jazeera English,The role of US citizens in Israel&#39;s settlement &amp; military activities | People &amp; Power Documentary,2024-05-01T15:30:10Z,O1kLUVK8NaU,184993,4825,1169.0
Al Jazeera English,‘No place for acts of hate in our city’: NYC mayor,2024-05-01T15:10:56Z,I1ju9Spr_nI,19056,281,372.0
Al Jazeera English,Reports of Israeli settlers blocking humanitarian aid trucks to Gaza,2024-05-01T15:00:23Z,H45fiuyt3tg,10744,407,201.0
Al Jazeera English,"‘No delays, no excuses’: Blinken in Tel Aviv",2024-05-01T14:34:01Z,2aiQoAi2isY,42210,539,503.0
Al Jazeera English,University of North Carolina arrests: Police move in to dismantle protest encampment,2024-05-01T14:15:00Z,0a60b9Z7VUU,14521,422,170.0
Al Jazeera English,Riot police at Gaza protest accused of &quot;creating a riot&quot; | Quotable,2024-05-01T13:40:50Z,0uvviJoxMB0,23787,3136,166.0
Al Jazeera English,University protests spread across the US | The Take,2024-05-01T13:18:28Z,PUQOk92UPwY,33840,1652,263.0
Al Jazeera English,Deaf Syrian boy hears for first time after life-changing operation | Al Jazeera Newsfeed,2024-05-01T13:17:06Z,xiEWac0mEDc,7053,447,47.0
Al Jazeera English,Jeepney drivers in the Philippines protest over &#39;modernisation&#39; rules,2024-05-01T13:15:00Z,--VL4bC_ttk,3244,58,8.0
Al Jazeera English,Police violently “overstepped their mark” with students | Quotable,2024-05-01T13:11:02Z,1bF3YCmMyMs,13367,1710,55.0
Al Jazeera English,Georgia police break up protests against ‘foreign agents’ bill,2024-05-01T13:06:04Z,S8pHmIs9jQ4,2422,54,17.0
Al Jazeera English,Bangladesh heatwave: Dhaka swelters under 40°C temperatures,2024-05-01T13:00:02Z,3puL6zAATPM,38042,786,190.0
Al Jazeera English,"Sticks, bottles thrown at pro-Palestine protesters at UCLA: Investigative journalist",2024-05-01T12:30:48Z,Mpkmbewkbfk,55103,2530,1217.0
Al Jazeera English,NYPD “mass arresting” students over Gaza encampments | Quotable,2024-05-01T12:09:51Z,Xe6PuCZhkGY,24667,3421,242.0
Al Jazeera English,"&quot;Independent, international investigators&quot; must have access to Gaza mass graves | Quotable",2024-05-01T11:58:03Z,kMr3fWWO8WA,29438,4673,156.0
Al Jazeera English,Anti-Gaza war activists scale Melbourne crane | Al Jazeera Newsfeed,2024-05-01T11:54:19Z,BJxlckhIHFQ,52042,7483,301.0
Al Jazeera English,China state secrets law: Reforms tighten govt control over tech data,2024-05-01T11:25:01Z,CKzQQstXC68,5785,124,48.0
Al Jazeera English,US university protests spread amid growing calls to end Gaza war,2024-05-01T11:21:06Z,V8yMHlA5RbI,32216,1151,476.0
Al Jazeera English,Palestinians face unemployment crisis amid Israeli work permit restrictions,2024-05-01T11:18:37Z,72FclOLN5kA,7136,212,166.0
