comment,label
trump is gangster he is going to fight the courts he is did no think wrong,2
good im tired of seeing this liar fraudaholeclown get away with murder trump may believe hes above the law and better than everyone but hes not he needs to be held accountable for his crimes just like anybody else would in my opinion i believe trump should be in jail while going to court he has committed enough felonies to be in prison the rest of his life he will blame blame blame its getting old the way he deflects his responsibilityaccountability into president biden get this man out of here,2
the left is killing the usa there was no fraud no one lost any money this is nothing more than lawfare and cnn is at the front of the linge promoting it,2
does anyone believe this since when do banks and insurance companies not know value of property before giving loans banks need protection insurance companies are the victims are you kidding me all the loans that were paid back in full and they made profit no bank complained no insurance company sued the ag prosecuted without even one single victim meanwhile illegal immigrants beat cops and roam the streets thieves rob stores and are never arrested the tree of liberty might need some watering,2
how is he gonna appeal he has to put that cash up to do so he doesnt have that liquidity,2
anticipating trumps appeal trumps fraud is not a victimless crime when trump corralled lower interest rates we normal folks are squeezed out of that pool our loans cost more most importantly wouldnt everybody be encouraged to cheat wildly overstate valuations that puts the banks and insurance companies at risk this is not a victimless crime especially if left unchecked,2
and yet all the bankers received their money back plus interest and were not claimants banks and insurers did their own due diligence this is lawfare and a hitjob against trump,2
a judge has ordered ex president donald trump and his companies to pay 355 million in a ruling in the new york civil fraud case the former president is also barred from serving as an officer or director of any new york corporation or other legal entity in the state for three years lol rotflmao so sweet so good just keep piling on more and more stress and anger on this clown and maybe well be rid of him before november too ex president donald trump and the trump organization must pay 354 million in fines a judge ruled friday issuing his longawaited judgment in the states civil fraud case the decision also bars them from seeking loans from financial institutions in new york for a period of three years and includes a threeyear ban on trump serving as an officer or director of any new york corporation judge arthur engoron handed down his judgment in a 92page decision on friday the ruling is one of the largest corporate sanctions in new york history the judges decision also blocks allen weisselberg the former chief financial officer of the trump organization and jeffrey mcconney former corporate controller from serving as an officer or director of any new york corporation or other legal entity in the state for three years and permanently bans them from serving in the financial control function of any new york corporation the evidence is overwhelming that allen weisselberg and jeffrey mcconney cannot be entrusted with controlling the finances of any business engorons order states in addition to imposing limits on trumps business activities the order bans his two oldest sons eric trump and donald trump jr from serving as an officer or director of any new york corporation or legal entity for two years the two who serve as executive vice presidents at the trump organization must also pay more than 4 million apiece including interest weisselberg is ordered to pay a 1 million penalty engoron issued a scathing rebuke of trump his two adult sons weisselberg and mcconney in his decision writing that they refused to admit error even after four years of investigation and litigation their complete lack of contrition and remorse borders on pathological he wrote they are accused only of inflating asset values to make more money the documents prove this over and over again if the attorney general is permitted to retroactively insert herself into private commercial transactions between sophisticated parties no business transaction entered into in the state of new york will be beyond the attorney generals purview the spokesperson said every member of the new york business community no matter the industry should be gravely concerned with this gross overreach and brazen attempt by the attorney general to exert limitless power where no private or public harm has been established new york attorney general letitia james brought the civil suit in 2022 asked the judge to bar trump from doing business in the state and sought a penalty of 250 million a figure her office increased to 370 million by the end of the trial trump the trump organization and several executives including his two eldest sons donald jr and eric trump were named as codefendants in the suit even before fridays ruling the judge had largely affirmed james allegations that trump and others at his company inflated valuations of his properties by hundreds of millions of dollars over the course of a decade and misrepresented his wealth by billions the scheme the state said was meant to trick banks and insurers into offering more favorable deal terms engoron ruled in september that trump and the other defendants were liable for fraud based on the evidence presented through pretrial filings the trial which began in october and wrapped up in january focused on other aspects of the lawsuit related to alleged falsification of business records issuing false financial statements insurance fraud and conspiracy the financial penalty james sought known as disgorgement is meant to claw back the amount trump and his company benefited from the scheme under new york law disgorgement cases are decided by a judge not a jury the lawsuit laid out seven causes of actions the claims of illegal conduct that james office said entitled the state to claw back illgotten profits and warranted severe sanctions against the defendants persistent and repeated fraud falsifying business records conspiracy to falsify business records issuing false financial statements conspiracy to falsify false financial statements insurance fraud conspiracy to commit insurance fraud the claims revolve around financial statements given by trump and his company to banks and insurers the statements were prepared by accounting firms using spreadsheets of underlying data that included vast inflations of trump property valuations the defendants lost on the first claim persistent and repeated fraud before the trial even started the sept 26 fraud ruling engoron agreed in september with james office that it was beyond dispute based on evidence presented through pretrial filings that trump and his company provided banks with financial statements that misrepresented his wealth by billions the documents here clearly contain fraudulent valuations that defendants used in business engoron wrote in the sept 26 ruling engoron found as fact in that ruling that trump and the company overstated the valuations of many properties by hundreds of millions of dollars he cited the palm beach assessor valuation of trumps maralago club at between 18 million and 28 million for each year between 2011 and 2021 the values for which he paid local property taxes during those years trump valued the property at between 328 million and 714 million on his annual statements of financial conditions ivanka trump and her brothers said they couldnt recall many of the interactions at the center of the case including deliberations related to efforts to secure financing and insurance for trump property developments eric and donald trump jr both sought to pin blame on the companys accountants claiming they had little involvement in the preparation of financial statements that misrepresented the values of company properties but engoron determined that there was sufficient evidence that eric and donald trump jr intentionally falsified business records he found that eric trump intentionally gave mcconney knowingly false and inflated valuations for the seven springs estate a trumpowned property in westchester county new york the former president took the stand on nov 6 stopping to address the media on his way into court its a very sad situation for our country he said under oath he gave longwinded answers seeming to test the judges patience at one point engoron addressed trumps lawyers saying we got another speech and urging them to control him if you can as questioning continued trump defended the valuations of various trump organization properties said the companys statements of financial condition included a disclaimer that absolved him of responsibility for inaccuracies engorons order criticized trump for failing to answer many questions which the judge said damaged his credibility overall donald trump rarely responded to the questions asked and he frequently interjected long irrelevant speeches on issues far beyond the scope of the trial his refusal to answer the questions directly or in some cases at all severely compromised his credibility ivanka trump the former presidents daughter and once an executive at the trump organization was originally named as a defendant in the suit but an appellate court later dismissed allegations against her citing the states statute of limitations,2
who says that this court verdict will stick who says that this outrageous radicalism should stick president trump built one third of nyc and this is how new york treats him really,2
the banks approved the loans the loans were paid back sometimes early who the hell was the defrauded party here this is nothing more than a witchhunt if i were trumps attorney id appeal,2
hey fatty shack dont do the crime if you cant do the time or pay the fine,2
because of mayor adams new york city is broken now the judge is making president trumps family hundreds of millions of dollars because of the incompetent mayor and government of new york city and state that money is going to fund illegal immigrants every landlord has triple the rent because of illegal immigrants its unconstitutional to stop president trump from doing business in new york the democrats are robbing president trumps family,2
so the banks said there was nothing with the loans,2
the entire republican party staked its future on a fraud wow this cast a glaring light on the political campaign contributors hoping to profit from the king of fraud being reelected potus the irs needs to do a deep dive into the financials of every major republican party political campaign donor i bet we can find enough unpaid taxes to fully fund social security the veterans administration address the mental health crisis and pay down a significant portion of the national debt of course us supreme court justices lavish lifestyles shall be severely curtailed,2
so he lost a 75mil and a 3498mil defamation lawsuit back to back i only like winners i dont like losers,2
these civil cases need to start becoming criminal any of us commit fraud we go to prison,2
so i guess mara largo is only worth 18 million dollars also a victim was conjured out of thin air not one bank or financial institution claimed fraud so where is the victim hell i didnt vote for trump but i have bought a house or two ive also borrowed money using a house as collateral the bank always gets the property appraised if its business property they allow for potential profit margins when valuing your business as a black business man im sorry but this stinks to high heaven whats worse is its wasting everyones time this case will never survive appeal once it leaves ny state im a liberal but im fair if this is now what it means to be a liberal i guess its time to look at the other party,2
nothing devastating about the out come he has done so many people wrong his has lied enough and this time he can not say your fired to avoid paying,2
this will go to a higher court and new york will lose businesses,2
well for a fact this lunatic criminal satan will not pay this with his own money or if will ever pay any money from his donor or sponsor will do another delay delay his words of course we are delaying is obviously i am running for president again but will definitely will try an appeal this a win for new york but also a lost cause this money will not be paid,2
when you are a fraud and a criminal you get justice does donald have the assets or cash to be able to appeal the ruling will putin or ivanka be picking up that phone call new phone whos this,2
imagine going to your bank and getting a loan the banker asks you for your collateral you offer up whatever you have to secure the loan the banks accepts the collateral against the loan you repay the loan in full are you expecting your local da to come after you years later to claim that you overvalued the collateral,2
trump properties need to be sold off he purchased properties golf courses mar a largo etc with money he obtained illegally did we learn anything from sam bankman fried ftx etcall the firms that passed the loans should be hit with fines as well they signed off on fraudulent documents to allow trump to use real estate as a ponzi scam,2
now the new york attorney general must go after all the other real estate investors that have paid back their loans in full,2
lock up trump crime family,2
this is bullshit and a witch hunt this is clearly political and there was now harm to anyone its the job of the bank to verify the values trump is a good business man and if you find trump guilty of this then the judge has to try every other business man total bullshit,2
djt is his own worse enemy now hes going to go to his supporters and beg for more attorney money how long will that go on when will the well run dry,2
jude is a scam should be disbarred,2
new york state is the victim as well as taxpayers,2
what a joke biden crime family walks bribery unpaid taxes selling influence america fuck yea,2
the banks didnt complain,2
so this clown show of a trial is over for now i just have a few questions where is the money going to with no real victim is it going to help repair and clean up ny or to pay for more immigrants to come live for free,2
the federal law allows the death penalty that use color of law to maliciously prosecute so as to deny persons of their rights donald trump can use the law to defend himself his family and his business httpswwwjusticegovcrtdeprivationrightsundercolorlaw,2
just like that pay up 335m of course its a democrat ny judge trump family is always liable in their eyes smh,2
3 year ban for trump doing business in nyc,2
for what all loans were paid this makes no sense,2
hey would just like to know where all these fines go whos pockets are getting loaded here show us the and what its used for,2
governments inflate values constantly housing market right now is fraudulently way over inflated,2
you could tell a bank you are worth billions then tell the irs you made nothing today you have to have a colonoscopy to rent a basement apartment,2
wonder exactly how long it will take for the trump org to try and pull a fast one on the assigned monitor these people are addicted to committing fraud hmm no victimlets think about that logicallyumm city of new york tax revenue in turn programs which may have benefited by that money banks being ripped off not really caring about the bank itself but who do you think that loss is passed down too you and me increased fees etc contractors who got ripped off them period actual direct victims all that comment proves is exactly how disconnected trump and his cronies are from normal people and how they dont actually give a crap,2
gop donors ok you better pay up keep the flowing to ny and the lawyers,2
judge engoron should have made the ban from doing business in new york at least five years just in case the burnt orange buffoon actually makes it back god forbid into the oval office it would provide one impediment to any financial shenanigans or emolument tomfoolery for his last two years in office personally i think they should ban him for life,2
monatary tŕump fraud fica as former pesidant,2
all those legal experts from trump university will come to the rescue certainly,2
everything about trump is fake fake businessman fake president fake hair fake tan and fake bank accounts and property valuations,2
fu judge voting trump no matter what the left wing trys guy should be disbarred sell everything in ny and never return or do anything in that state if you are a substantial business unless of course this is just garbage trying to get trump we shall see if they use this bs ny law again,2
355 is still too low considering the magnitude of fraudulent,2
who gets the money i can only guess whose pockets will be lined take money from a crook and give it to some other crooks,2
i hope everyone keeps in mind that this investigation was only about 2 years of his fraud activity,2
smelly trump also had a ghost loan of 48 million on a set of his books the financial monitor retired judge barbara jones who was appointed by judge engoron to monitor the trump business finances the loan simply didnt exist but was on the books it was bad boy loan from trump to trump i think it was a forgiven loan by deutsche bank he kept on the books so he wouldnt have to pay taxes on it,2
he got off lightly engoron should have banned him permanently from doing business hopefully hell see the inside of a cell for the rest of his days for his other crimes and not have the chance to do business again anyway,2
dont you go to jail for fraud,2
guess ny needs more money for there migrate problems by hitting up the trump family whats next taking over his hotels,2
what for what reason the judge and the democrats are out of control with their corruption if you have a business in ny you better watch out because youre next in their corrupt shakedown scam get out of ny now while you can,2
in the final analysis not a dime will be paid because this decision against trmp will be reversed,2
anyone with any association with grace can see the judge in this case has none and is a lost soul all trumps loans were paid and banks made millionsso latisha did exactly what for new yorkersbring in arab investors to take those propertys people are such brainwashed fools,2
this could rock the developer market you wonder when theyll hold the banks responsible for making the loans and the state for setting the tax bill,2
no victim no crime this whole thing is a sick and perversion of the law all of you should be ashamed of yourself acting this justified and legit,2
dr evil i want 370 gazillion shabadabadillion dollars how ridiculous i guess a win for optics for the time being is still a win you all know its going to be reverseddismissed on appeal instantly and i suspect the appeals ruling will also give trump inc a way to sue ny for damages to his company and punitive damages as well judge engoron focused completely on the fact that he and his organization may have knowingly inflated the property value to get a better deal in simplest terms that would be considered a lie in business with a bank that would also be equivalent to telling a bank that is giving a loan i need this much money this is what i think my property is worth i can get a loan with any bank i want so its best that you loan me as close to the amount i need and we will do business together a very long time and thats exactly what the did loan after loan and year after year every loan was repaid the bank made millions of trump the bank knowingly did a risk assessment and it was a no brainer and everyone made lots of money in the process not only that every loan application signed by trump and trump inc clearly stated that the property value provided was a guesstimation and that the bank was responsible in doing its standard underwriting to reflect a closer to current market value estimation this was their decision to make as to either take his word for it or underwrite the property to reflect current market value judge engoron sidestepped this issue completely even the banks involved testified there was no problem with the valuation given by trump trump is what they refer to as a whale they typically get better rates than posted due to the sheer magnitude of financial gains a partnership with them represent all parties satisfied and like a broken record no one was harmed in any shape or form during or after the financial transaction between both parties again this appeal will last less than a week to be completely reversedoverturned when the appeals trial starts,2
hes fed this judgment will cause every bank to call in any open lines of credit he has until paid all of his property will be subject to state liens preventing him from getting even secured debt until it is paid any property he sells will be sold below market rate because buyers will know hes desperate for cash i hope hes driving my uber the next time i visit nyc ill give him 1 star,2
judge arthur engoron hit donald trump with his biggest punishment to date on friday in a ruling that fined the former president 355 million for fraudulently inflating the values of his properties engoron found trump liable for fraud conspiracy and issuing false financial statements and false business records and he barred him from serving as director of a company in new york for three years but while he stopped short of dissolving the trump organization altogether engoron issued a blistering 93page opinion that painted the former president as unremorseful and highly likely to commit fraud again legal experts say former president donald trump is likely to use a bond secured with his assets as collateral as the first step in satisfying the judgment in the new york civil fraud case brought by new york attorney general letitia james on friday judge arthur engoron ordered trump and his companies to pay nearly 355 million which trump has vowed to appeal under a socalled appeal bond trump would put up a percentage of the judgment and a thirdparty company that is the guarantor is on the hook for the full amount said joshua naftalis a former federal prosecutor now in private practice in new york its difficult to determine the full assets available to trump because his business is a privately held concern and does not regularly file reports with regulators in a deposition taken last year as part of the case brought by james the former president said his company had more than 400 million in available cash adam leitman bailey a real estate attorney in new york said trump likely would have to put up 10 of the judgment in cash plus an additional fee in january a jury in a civil defamation case ordered trump to pay 833 million to former magazine columnist e jean carroll on top of the 5 million verdict she had already won against him last year trumps attorneys argued during the trial that the attorney generals claims against trump had no victims the banks were paid back and were eager to do business with trump but the attorney general argued and the judge agreed that the fraudulent loans trump received at lower rates had an impact on the marketplace plus the law used to bring the claims against trump does not require there to be victims of fraud in a traditional sense,2
so how does that work if i scam families to invest in fraud its a crime only if everything works out what i am sure many in jail will give objects or money back for no crime,2
its funny that his girls are the ones smart enough to avoid crime,2
liable for what no crime was committed this is such bull shit dont you think the banks would know value the banks never said they were defrauded this is total weaponization of the justice system and the bs media just pukes the bull shit out,2
every single property owner in ny should be very concerned right now ny and ca are clearly an anti business states businesses and commercial property owner should get out now while they still can its going to get ugly in ny,2
there are no victims all loans were repaid the supposed victim banks testified in defense of trump and the judge orders trump to pay 355 million,2
sounds to me like new york its going to fall for sure now maybe trump should bring in a wrecking ball send more illegals,2
who is going to get the money since there is no victim and there is no fraud,2
how come other people get prisonand he gets a fine,2
this is the death penalty for the gump corp cuz his socalled business has always been nothing but the equivalent of a giant check kitingponzi scheme he throws a bunch of money into poorly managed projects that can never reclaim the investment so he offsets part of that by not paying the bills when they come due then he lies to insurance companies to keep that expense low while also lying to tax authorities to keep that liability fraudulently low all while then grossly inflating property values to lenders in order to get better terms and to borrow against equity that does not exist the way he kept all of the plates spinning was to keep churning more and new scams using borrowed monies from one to keep making payments on the others until he could get a new scam up and running then add in the wonders of money laundering opportunities that his projects in panama eastern europe presented to say nothing of the illegal enrichment from the middle east china while potus and the millions just rolled in just in the nick of time since he was already on the verge of going bust and being indicted just before resorting to a run for potus he just ran out of time and now when forced to work under the law with administrative compliance looking at everything it presents a way of doing business that gump has literally never experienced the simple fact is that he somehow managed to fail completely in the past even with all of his illegal advantages and ignoring of the law so the odds of him being able to do it all legally for the first time in his life are less than zero oh and lets not forget that hes gotta cough up a half a billion dollars so far just as a starting point for this brand new world to him his watching them all fail again and again while we wait for them to go to jail is the payoff for having had to tolerate these scumbags being allowed to live among us all if these years cant wait to see them all die broke exposed and alone,2
bunch of s h it engoran was either compromised by physical treats or some kind of monitory bribe what about the original ruling of removing licenses of trumps in nyc why was this not reinstated,2
former donald j trump frauded the united states treasury legacy to treasury direct t bills t bonds and tips,2
don the fraud,2
these people are more fraudulent than trump,2
the state should appeal the ruling of a 3 year prohibition and go for a ruling of the trump organization or any entity with trump or his children forbidden to do business in new york for ever,2
just like his slumlord father fred who was blackballed from doing business in nyc and his grandfather before him who was kicked out of the country for running rinkey dink scams dopey donald once again demonstrates that he thinks special rules apply to him just because hes an entitled 2nd generation immigrant who won the lottery people get annoyed when you rip them off and nonstop make mouth noises that have nothing to do with reality donaldthecheckdodger and his empire of scams folding like a house of cardshe could have had a nice comfortable american dream life if he wasnt so greedy,2
they just keep playing with this guy and playing yall know damn well his team of legal beagles are just gonna litigate the hell out of this ok and hes never gonna pay a dime,2
just wait until his lawyers start to sue for payment,2
nearly half a billion inc the defamation case ouch,2
trump needs to sell every business he has in new york not to spend ant money in new york or pay anymore taxes in new york,2
who is that money going to if theres no clear and obvious victim,2
when an honest conservator runs his businesses lawfully it will become the new chuck e cheese and even that is exaggerating their prospects,2
the ny attorney general letitia james wanted big banks to make more money they by their own account vetted trump and did their homework they made profit on the deals they didnt complained if he hate trump this is the wrong way to attack him,2
they are found guilty and then stand barking into a microphone cowards cheats and fraudsters trump the banks and accountants stole millions of dollars they all made money where do you think that money came from answer us the people who borrow from banks for cars homes and medical bills,2
what a genius business man add this to the long list of bankruptcies who is tired of all the winning phew,2
he lost almost a halfbillion dollars in a matter of a few months he owes 355 million to the attorney general of new york and 83 million to e jean carroll those are the simple facts,2
it was ok for expresidential agent orange to take money from the society of united states now he has to give all the money back pay the piper buddy time to pay the piper,2
and then it will be appealed and once again yall will lose as you do every time we all who are paying attention know how this goes by now and for those who dont buckle up cause it aint going to last where did this fraud come from anyway who or what businesses has made any complaints against trump bet you crazies cant answer that,2
this will set precedent to all companies willing to do business in new york this will either benefit the state or cause a mass exodus im hoping wall street pays attention to this their way of life or conducting business in this state will be over,2
well thats disappointing that he didnt get the corporate death penalty but trump is never properly punished for his criminality sigh,2
be real people i live in new york city and this case is lik fake like the other case of the 81 million dollar you will have to be the most ignorant person in the usa not to see that all these cases are fake and when they wind up in the supreme court take a guess where theyre going let your imagination run wild like right now that the ignorant people that voted for that treasonous trader joe biden think theyre in an episode of twilight zone from another dimension what a bunch of ignoramus,2
so maybe a little sidelight is that when you hire lawyers you might look for the ones who are really smart not fake smart,2
no one was defrauded the ruling is insanity totally corrupt a shakedown for a business mans money and hos business,2
listen to what the reporter is saying trump have inflated the value of properties to get better loans rate on loans and insurance and to pay less in taxes first of all this was never a case about tax fraud second this statement makes no fucking sense if you get better loans and pay lower interest rates you will pay more taxes not less but this is cnn they think you are stupid and they are full of shit,2
to catch up trump cannot operate a charity because he defrauded children with cancer he liable for sexual assault and also defamation he committed fraud with his business and can now no longer operate a business in new york for a time he will likely soon be convicted on at least some of his 31 criminal counts where he paid off a porn star whom he was cheating on his wife with while she was taking care of their new born son but you knowhes three years younger than biden edit and yeah just to be clear this is before all his insurrection felonies come to trial,2
do banks not do due diligence why are the banks not suing him who is the aggrieved party why is taxpayer money being spent on this,2
meanwhile in new york convicted murderers are being released on good behavior typical democrat state valuing money over life,2
why would anyone ever wanna do business in new york again this impacts the working class the most by taking jobs away,2
in order for the government to collect the money they will put liens on the trump organization properties by red lighting them then he cant sell them or rent them out any money collected goes straight to the government to pay the judgements,2
trump was never a good business man just a fraud,2
i couldnt think of a more apt word to describe donald trump and his crimes fraud,2
yes but his daughter is not stopped from running his businesses for him so he still has control,2
real estate fraud rich folks gaming the system is another reason the rent is too damn high,2
should have prohibited his family or any business controlled by his family from doing business in the state of new york in perpetuity,2
fined millions for being a braggert and a bullshittereven though nobodys ox got gored wierd statute,2
finally we can use the laws in our favor enough with his false claims,2
great verdict a fair fine hopefully it will put a stop to the trumps fraudulent ways at least in the state of ny,2
this is so bs those lenders have their own a appraiser and what are these people talking,2
i call for a complete boycott of ny and nyc all tourism and all business interestlet the people who kicked him out pick up the tax bill lololol,2
cnn and communist dc establishment flaunting their fraud and bias two tiered justice,2
first theres no way this stands on appeal its an absolute joke 355m for supposedly lying about the value of a property when even the banks that loaned him the money said he did not and they always do their own independent appraisals no jusry decided guilt before it even starts what a joke nyc sure knows how to drive profitable tax payers out of their city second their are a lot of moms basement legal scholars on here that have no clue about how much an abuse of power this is using the courts to prosecute your political enemies hope you enjoy it when the other party does it to you soon,2
and oj wasnt guilty total corruption,2
800 clearly decades of fraud are not enough in america to have your licence to do business permanently withdrawn,2
the fraudster is guilty,2
the trump org in ny is basically toast i wonder what will happen to all his garbage properties if theyll be put into administration or sold off the day they rip the letters off his 5th avenue property will almost be a state holiday thats for sure,2
dont forget the banks said trump never did what these dimwits said he did they were very happy with trumps dealing these dimwits,2
91 felony indictments 2 impeachmemts 1 fake university shutdown 2 fake charities shutdown 20 something sexual abuse charges its hard to keep track of the crime i recall when jimmy carter took office he voluntarily sold his peanut farm to avoid even the appearance of a conflict of intrest,2
the big orange fraud has to pay let him pay up in a big orange suit too,2
hopefully on appeal they will raise that amount and make it a lifetime ban on any trump business in ny,2
in most countries fraud is a crime fiddle an insurance claim and you go to prision why has this man not in a prison for ever,2
he is a conman a fraud,2
yet the real criminals the bidens who leave cocaine in white house still walking tall with no consequences with their criminal family smdh,2
so maga cultist and russian trolls got any facts for your conspiracy theories cause 9 times being wrong and 1 times being right doesnt work very well in court of laws where facts matter not your opinion or lies that would be 9 lawsuits you have to pay 1 case you get paid p,2
yeah you care when he commits fraud but no other politician or government entities lmao clown show,2
a lot of corruption we are all taking notes,2
people of new york should point the finger at themselves when more businesses start leaving that state they voted for these corrupt people,2
this case makes zero sense i dont like you so ill charge you with something that ive never charged anyone else and find you guilty no matter what you do democrat logic spells the utter destruction of the us,2
after many yrs of lying and cheating judgement is finally here for trump and his family business insider called them family criminal enterprise you will see they are going right back to beg for donations even though trump said he is a rich man with a lot of cash,2
how much money do you think nyc will lose when businesses pull out yugegood riddance ny hope you welcome the mob that retakes nyc,2
evil leftardsif the banks say they recouped and wanted to continue business with him how is it fraud it isntevil leftardstrump 2024,2
how egregious was trumps behavior it sounds like playing around with valuations is par for the course in the real estate world,2
finally this guy needs to be held accountable for his fraudulent actions,2
new york is going bankrupt and have to pay for those illegal aliens some wayfny fjb and fengeron,2
he will never pay a dime he will win on appeal he should sue the state of new york for 10 billion in discrimination unless they are going after every developer in the state of new york,2
if trump didnt screw michael cohen over stormy daniels then this trial would likely never have happened next up is that stormy daniels hush money falsifying business records commiting campaign finance violations and election interference case which could bring jail time,2
wish he received a trial since they skipped it and went to penalty phase lenders agreed with trumps valuation they did there own,2
which one of his crimes was this fine for,2
i think its crazy that they do not have enough evidence to hold you criminally liable for fraud but civil court can overrule that i dont know if its just me but i dont think that you should be able to even hold civil court without being found guilty in criminal court first this should terrify people politics aside,2
unbelievable what a financial mess scams lies fraudulent transactions has been harming him and his family,2
what about that scum doing more fraudulent business,2
it has always been a grift and a fraud,2
354 million dollar judgment a real irs aduit will probably follow,2
the ruling of a non case case the fraud is the prosecutor and the attorney general oh trump send nyc a bill for the ice rink you saved,2
how about the other people who pah their taxes while he cheats to not pay what he owes thus there is a victim the other taxpayers,2
trump wont have enough money to put up as bond to appeal the ruling oh well he should not break the law in the first place he will be limited in runnng his business which is really just a giant griftmoney laundering scheme anyway,2
great now they have to find the people he defrauded to dole out the fine to,2
i hope that people dont think that fraud is not a crime because if they do maybe they should do it and find out for themselves,2
not surprised the trumps are notorious cheaters liars theyre greedy entitled new york scumbags thats why no us bank would loan trump money he had to go to a german bank and thats why there are a mountain of stories behind the terrible trump reputation in ny,2
life long criminal now is the time to pay,2
why doesnt he go to jail for fraud everyone else does,2
who gets the money when i got a home equity line of credit they decided how much to loan me they compare other similar properties and come up with a number they are comfortable with not sure who were the victims here,2
trump should never be able to run any business with his history of fraud and bankruptcy,2
are you a delinquent you gotta pay your bills donnie id encourage the court to do whatever it wants with you pay mofo,2
the comments here are so ignorant trump is getting the book thrown at for something nearly every independent business owner does it is simply the way the system works the only victims here would be insurance corporations or huge banks in the event of a total loss which of course never happened,2
no one should be allowed the be a president of the usa for a crime as little as petty theft or even a misdemeanor but legislation only wants to use that law on the little people blacks,2
mr donald trump has a good legal attorney team this is just a distraction miniscule to divert him from winning the elections maga never fails,2
i am appalled that judge engoron did not revoke the trump organization s licenses to do business in new york state in perpetuity it is apparent that all the trump family are criminals,2
lol what a joke trump will not have to pay a penny fraud sham rigged trial every one world wide knows this is bs juts desperate democrats,2
talking heads in msm are literally saying the banks made money so theres no victim what about the people of new york clowns,2
democrat criminals in government are wayyyy out of control there was no fraud no victim no crime nothing even unusual this is just blatant election tampering by tyrannical democrat operatives weaponizing the courts against a political opponent not a chance this stands on appeal literally no crime these democrat criminals in robes simply want to destroy trump financially cnn supports democrat criminals but americans dont trump can only grow stronger as you leftist criminals attack democracy,2
he thought all his winnings from fraud will never be uncoveredhe was wrong he thought his rape would go awayhe was wrong he thought he could stop the voting process by saying it was fraud even before the electionhe was wrong what a loser,2
meanwhile the guy who robs the corner store gets 5 years in prison,2
the ny sleezeball system would not investigate the clinton foundation ran out of their city anytime soon pathetic they can just pick and chose their political judicial system,2
good thing theres 49 other states with less taxes to conduct business in,2
this proves never borrow more than you can safely lift and if you must only borrow from those you trust the feds ___ makes sense,2
new york what a total joke they need money because they are nearly broke with all the illegals taking over,2
who exactly gets the 355 million does it go to the state of new york or just straight to satan,2
next headline trump files protection under bankruptcy,2
omg crazy numbers what was his lawyer doing,2
crime is crime but the timing of these trials are definitely not coincidental,2
this will be immediately overturned but they wont tell you that because its red meat for you unemployed democrats,2
every so called business traitor trump engaged infailed from the fake university steaks hotels casinos tv show plus the money his father gave himbusinessman criminal is more like it,2
he got off light he should have been banned from real estate for life now he can be charged criminally for fraud,2
i know that all the companiespeople he railroaded are all smiles not that they get anything but that hes finally gotten caught,2
for ripping off the public in the bernie maddoxs ponzi scheme he gets life in prison and the think the repossession of ill gotten gains for ripping off the federal govt in trumps fraud scheme he gets no prison time and no repossession of ill gotten gains instead he gets fined 354 million and no business in ny state for a few years i dont see the justice here,2
correction wasnt it expresident trumps soninlaw jerrod kushner that returned from saudi arabia with billions given to him by the saudis what was that for no wonder the maga republicans are attacking the irs,2
a clear biased judge since it is common practice in real estate the values were accepted by the banks and trump paid all loans on time never s real estate company was prosecuted by this us is becoming like russia venezuela and nicaragua pros securing and jailing the enemies of the regime,2
so with all the monitors his business is in jail,2
trump has gotten away with a lot of fraudulent dealings is time for him to pay his dues to society not only on the civil side but on the criminal side too,2
grrreat job laticia i guess crime pays in an inadvertently way,2
yeah really win for new york you idiots ultimately new york will suffer from their own ruling,2
who is he supposed to pay there wasnt a victim and he paid all the bank loans just another bs crazy over the top politival stunt,2
the brand trump is totally worthless and he will find out shortly just how much when he has to pay his fines 5m 88m for the e jean carroll verdict 350m for this ny trial thats close to 12 billion dollars in security that he has to pay before appeals will be heard all his assets are tied up by the courts in ny he is cash poor next up he has to face the irs who are investigated him as well another 100 million looms here as well top all this off with his legal costs this guy his heading for total bankruptcy,2
bank fraud is a crime crime are done by criminals now to the criminal cases criminals need to be in jail,2
my house is worth 5 billion dollars thats what i say you think a bank or some other entity is going to take my word for that this was a trumpd up case by a woman who ran on getting trump any way she could its all bogus,2
